pays;pays.fr;tax;tax.fr;in_gdp
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.16177602156982093
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.16702817456371413
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.17188091025790667
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.17243259672068478
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.16566700369057294
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.1659151459525783
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.15215104599778287
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.15043362055370202
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.15586294166717982
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.15082279274247412
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.14319433711052515
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.128970743689203
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.10905423872463775
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.11201102876540873
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.1146966250622549
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.118159060444342
PDEV;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.14021521126462622
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.05348063307854178
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.053497554200349316
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.05670768323696897
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.05327536611820078
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.058468550946696785
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.046796685868772336
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.04468540364157727
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.04340059672380473
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.3720541597987275
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.36565279767599806
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.38320238991730854
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.4085614126738409
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.4095691452102003
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.40034229379996145
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.3780060588081861
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.40178023600439605
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.417249374852204
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.4199902110026235
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.3861829453564772
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.35282101658195236
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.3469043077416179
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.3475216312785586
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.35135524011690383
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.35132788800357373
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.33269018938328837
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.29560017689360213
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.22133244829461907
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.23319647980337885
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.24346482186202617
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.24195382501968507
EU;NA;6000;6000 Impôts autres que les rubriques 1000, 2000, 3000, 4000 et 5000;0.30502107075508417
